Column|Format|QuestionText|dtcode|answer_Label|answer_label_condensed|qn_breakdown_label|section|Topic|sub_topic|Question|comment|column_order
q103_1_northamerica|CURRENCY|Sovereign wealth funds - Non-listed/ commingled real estate funds/private REITs|18_15|NA_SovereignWealthFunds_NonListedFunds|NA_SWF_NLF|Sovereign wealth funds - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q18||498
q103_2_northamerica|CURRENCY|Sovereign wealth funds - Separate accounts investing directly into real estate|18_16|NA_SovereignWealthFunds_SeparateAccountsDirect|NA_SWF_SepAccDirect|Sovereign wealth funds - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q18||499
q103_3_northamerica|CURRENCY|Sovereign wealth funds - Separate accounts investing into indirect vehicles|18_17|NA_SovereignWealthFunds_SeparateAccountsIndirect|NA_SWF_SepAccIndirect|Sovereign wealth funds - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q18||500
q103_4_northamerica|CURRENCY|Sovereign wealth funds - Joint ventures and club deals|18_18|NA_SovereignWealthFunds_JVs|NA_SWF_JVs|Sovereign wealth funds - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q18||501
q103_5_northamerica|CURRENCY|Sovereign wealth funds - Funds of funds|18_19|NA_SovereignWealthFunds_FundsOfFunds|NA_SWF_FOF|Sovereign wealth funds - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q18||502
q103_6_northamerica|CURRENCY|Sovereign wealth funds - Non-listed debt products|18_20|NA_SovereignWealthFunds_Debt|NA_SWF_Debt|Sovereign wealth funds - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q18||503
q10ROW3_hidden_northamerica|CURRENCY|Sovereign wealth funds TOTAL|18_21|NA_SovereignWealthFunds_VehicleType_Total|NA_SWF_VT_Total|Sovereign wealth funds - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q18||504
q104_1_northamerica|CURRENCY|Government institutions - Non-listed/ commingled real estate funds/private REITs|18_22|NA_GovernmentInstitutions_NonListedFunds|NA_GI_NLF|Government institutions - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q18||505
q104_2_northamerica|CURRENCY|Government institutions - Separate accounts investing directly into real estate|18_23|NA_GovernmentInstitutions_SeparateAccountsDirect|NA_GI_SepAccDirect|Government institutions - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q18||506
q104_3_northamerica|CURRENCY|Government institutions - Separate accounts investing into indirect vehicles|18_24|NA_GovernmentInstitutions_SeparateAccountsIndirect|NA_GI_SepAccIndirect|Government institutions - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q18||507
q104_4_northamerica|CURRENCY|Government institutions - Joint ventures and club deals|18_25|NA_GovernmentInstitutions_JVs|NA_GI_JVs|Government institutions - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q18||508
q104_5_northamerica|CURRENCY|Government institutions - Funds of funds|18_26|NA_GovernmentInstitutions_FundsOfFunds|NA_GI_FOF|Government institutions - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q18||509
q104_6_northamerica|CURRENCY|Government institutions - Non-listed debt products|18_27|NA_GovernmentInstitutions_Debt|NA_GI_Debt|Government institutions - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q18||510
q10ROW4_hidden_northamerica|CURRENCY|Government institutions TOTAL|18_28|NA_GovernmentInstitutions_VehicleType_Total|NA_GI_VT_Total|Government institutions - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q18||511
q105_1_northamerica|CURRENCY|Charities, foundations, non-profit organisations - Non-listed/ commingled real estate funds/private REITs|18_29|NA_CharitiesFoundationsNonProfitOrganizations_NonListedFunds|NA_CF&NPO_NLF|Charities, foundations & non-profit organisations - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q18||512
q105_2_northamerica|CURRENCY|Charities, foundations, non-profit organisations - Separate accounts investing directly into real estate|18_30|NA_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsDirect|NA_CF&NPO_SepAccDirect|Charities, foundations & non-profit organisations - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q18||513
q105_3_northamerica|CURRENCY|Charities, foundations, non-profit organisations - Separate accounts investing into indirect vehicles|18_31|NA_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsIndirect|NA_CF&NPO_SepAccIndirect|Charities, foundations & non-profit organisations - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q18||514
q105_4_northamerica|CURRENCY|Charities, foundations, non-profit organisations - Joint ventures and club deals|18_32|NA_CharitiesFoundationsNonProfitOrganizations_JVs|NA_CF&NPO_JVs|Charities, foundations & non-profit organisations - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q18||515
q105_5_northamerica|CURRENCY|Charities, foundations, non-profit organisations - Funds of funds|18_33|NA_CharitiesFoundationsNonProfitOrganizations_FundsOfFunds|NA_CF&NPO_FOF|Charities, foundations & non-profit organisations - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q18||516
q105_6_northamerica|CURRENCY|Charities, foundations, non-profit organisations - Non-listed debt products|18_34|NA_CharitiesFoundationsNonProfitOrganizations_Debt|NA_CF&NPO_Debt|Charities, foundations & non-profit organisations - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q18||517
q10ROW5_hidden_northamerica|CURRENCY|Charities, foundations, non-profit organisations  TOTAL|18_35|NA_CharitiesFoundationsNonProfitOrganizations_VehicleType_Total|NA_CF&NPO_VT_Total|Charities, foundations & non-profit organisations - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q18||518
q106_1_northamerica|CURRENCY|Funds of funds - Non-listed/ commingled real estate funds/private REITs|18_36|NA_FundsOfFunds_NonListedFunds|NA_FOF_NLF|Funds of funds - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q18||519
q106_2_northamerica|CURRENCY|Funds of funds - Separate accounts investing directly into real estate|18_37|NA_FundsOfFunds_SeparateAccountsDirect|NA_FOF_SepAccDirect|Funds of funds - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q18||520
q106_3_northamerica|CURRENCY|Funds of funds - Separate accounts investing into indirect vehicles|18_38|NA_FundsOfFunds_SeparateAccountsIndirect|NA_FOF_SepAccIndirect|Funds of funds - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q18||521
q106_4_northamerica|CURRENCY|Funds of funds - Joint ventures and club deals|18_39|NA_FundsOfFunds_JVs|NA_FOF_JVs|Funds of funds - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q18||522
q106_5_northamerica|CURRENCY|Funds of funds - Funds of funds|18_40|NA_FundsOfFunds_FundsOfFunds|NA_FOF_FOF|Funds of funds - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q18||523
q106_6_northamerica|CURRENCY|Funds of funds - Non-listed debt products|18_41|NA_FundsOfFunds_Debt|NA_FOF_Debt|Funds of funds - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q18||524
q10ROW6_hidden_northamerica|CURRENCY|Funds of funds TOTAL|18_42|NA_FundsOfFunds_VehicleType_Total|NA_FOF_VT_Total|Funds of funds - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q18||525
q107_1_northamerica|CURRENCY|High net worth individuals /Family offices - Non-listed/ commingled real estate funds/private REITs|18_43|NA_HighnetWorthIndividualsFamilyOffices_NonListedFunds|NA_HNWI/FO_NLF|Hign net worth individuals/Family offices - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q18||526
q107_2_northamerica|CURRENCY|High net worth individuals /Family offices - Separate accounts investing directly into real estate|18_44|NA_HighnetWorthIndividualsFamilyOffices_SeparateAccountsDirect|NA_HNWI/FO_SepAccDirect|Hign net worth individuals/Family offices - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q18||527
q107_3_northamerica|CURRENCY|High net worth individuals /Family offices - Separate accounts investing into indirect vehicles|18_45|NA_HighnetWorthIndividualsFamilyOffices_SeparateAccountsIndirect|NA_HNWI/FO_SepAccIndirect|Hign net worth individuals/Family offices - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q18||528
q107_4_northamerica|CURRENCY|High net worth individuals /Family offices - Joint ventures and club deals|18_46|NA_HighnetWorthIndividualsFamilyOffices_JVs|NA_HNWI/FO_JVs|Hign net worth individuals/Family offices - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q18||529
q107_5_northamerica|CURRENCY|High net worth individuals /Family offices - Funds of funds|18_47|NA_HighnetWorthIndividualsFamilyOffices_FundsOfFunds|NA_HNWI/FO_FOF|Hign net worth individuals/Family offices - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q18||530
q107_6_northamerica|CURRENCY|High net worth individuals /Family offices - Non-listed debt products|18_48|NA_HighnetWorthIndividualsFamilyOffices_Debt|NA_HNWI/FO_Debt|Hign net worth individuals/Family offices - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q18||531
q10ROW7_hidden_northamerica|CURRENCY|High net worth individuals /Family offices TOTAL|18_49|NA_HighnetWorthIndividualsFamilyOffices_VehicleType_Total|NA_HNWI/FO_VT_Total|Hign net worth individuals/Family offices - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q18||532
q10other_northamerica|TEXT|Other (please specify)|18_50|NA_OtherInvestorTypetext|NA_OtherITText|Other investor type||NA Capital raised|Investor Type and Vehicle Type|q18||533
q108_1_northamerica|CURRENCY|Other - Non-listed/ commingled real estate funds/private REITs|18_51|NA_OtherInvestorType_NonListedFunds|NA_OtherIT_NLF|Other investor type - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q18||534
q108_2_northamerica|CURRENCY|Other - Separate accounts investing directly into real estate|18_52|NA_OtherInvestorType_SeparateAccountsDirect|NA_OtherIT_SepAccDirect|Other investor type - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|q18||535
q108_3_northamerica|CURRENCY|Other - Separate accounts investing into indirect vehicles|18_53|NA_OtherInvestorType_SeparateAccountsIndirect|NA_OtherIT_SepAccIndirect|Other investor type - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|q18||536
q108_4_northamerica|CURRENCY|Other - Joint ventures and club deals|18_54|NA_OtherInvestorType_JVs|NA_OtherIT_JVs|Other investor type - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|q18||537
q108_5_northamerica|CURRENCY|Other - Funds of funds|18_55|NA_OtherInvestorType_FundsOfFunds|NA_OtherIT_FOF|Other investor type - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|q18||538
q108_6_northamerica|CURRENCY|Other - Non-listed debt products|18_56|NA_OtherInvestorType_Debt|NA_OtherIT_Debt|Other investor type - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|q18||539
q10ROW8_hidden_northamerica|CURRENCY|Other TOTAL|18_57|NA_OtherInvestorType_VehicleType_Total|NA_OtherIT_VT_Total|Other investor type - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q18||540
q10COL1_hidden_northamerica|CURRENCY|Non-listed/ commingled real estate funds/private REITs TOTAL|18_58|NA_InvestorType_NonListedFunds_Total|NA_IT_NLF_Total|Investor type - Non-listed fund total||NA Capital raised|Investor Type and Vehicle Type|q18||541
q10COL2_hidden_northamerica|CURRENCY|Separate accounts investing directly into real estate TOTAL|18_59|NA_InvestorType_SeparateAccountsDirect_Total|NA_IT_SepAccDirect_Total|Investor type - Separate accounts investing directly total||NA Capital raised|Investor Type and Vehicle Type|q18||542
q10COL3_hidden_northamerica|CURRENCY|Separate accounts investing into indirect vehicles TOTAL|18_60|NA_InvestorType_SeparateAccountsIndirect_Total|NA_IT_SepAccIndirect_Total|Investor type - Separate accounts investing indirectly total||NA Capital raised|Investor Type and Vehicle Type|q18||543
q10COL4_hidden_northamerica|CURRENCY|Joint ventures and club deals TOTAL|18_61|NA_InvestorType_JVs_Total|NA_IT_JVs_Total|Investor type - Joint ventures and club deals total||NA Capital raised|Investor Type and Vehicle Type|q18||544
q10COL5_hidden_northamerica|CURRENCY|Funds of funds TOTAL|18_62|NA_InvestorType_FundsOfFunds_Total|NA_IT_FOF_Total|Investor type - Funds of funds total||NA Capital raised|Investor Type and Vehicle Type|q18||545
q10COL6_hidden_northamerica|CURRENCY|Non-listed debt products TOTAL|18_63|NA_InvestorType_Debt_Total|NA_IT_Debt_Total|Investor type - Non-listed debt products total||NA Capital raised|Investor Type and Vehicle Type|q18||546
q10GRANDTotal_hidden_northamerica|CURRENCY|TOTAL institutional capital by investor type|18_64|NA_InvestorType_VehicleType_Total|NA_IT_VT_Total|Investor type - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|q18||547
_northamerica||[North American strategy] How much institutional capital did your company raise in 2017 by investor domicile (million)?|19|||||||q19||548
q111_1_northamerica|CURRENCY|Europe - Non-listed/ commingled real estate funds/private REITs|19_1|NA_InvestorDomicileEurope_NonListedFunds|NA_IDEUR_NLF|Europe - Non-listed funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||549
q111_2_northamerica|CURRENCY|Europe - Separate accounts investing directly into real estate|19_2|NA_InvestorDomicileEurope_SeparateAccountsDirect|NA_IDEUR_SepAccDirect|Europe - Separate accounts investing directly||NA Capital raised|Investor Domicile and Vehicle Type|q19||550
q111_3_northamerica|CURRENCY|Europe - Separate accounts investing into indirect vehicles|19_3|NA_InvestorDomicileEurope_SeparateAccountsIndirect|NA_IDEUR_SepAccIndirect|Europe - Separate accounts investing indirectly||NA Capital raised|Investor Domicile and Vehicle Type|q19||551
q111_4_northamerica|CURRENCY|Europe - Joint ventures and club deals|19_4|NA_InvestorDomicileEurope_JVs|NA_IDEUR_JVs|Europe - Joint ventures and club deals||NA Capital raised|Investor Domicile and Vehicle Type|q19||552
q111_5_northamerica|CURRENCY|Europe - Funds of funds|19_5|NA_InvestorDomicileEurope_FundsOfFunds|NA_IDEUR_FOF|Europe - Funds of funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||553
q111_6_northamerica|CURRENCY|Europe - Non-listed debt products|19_6|NA_InvestorDomicileEurope_Debt|NA_IDEUR_Debt|Europe - Non-listed debt products||NA Capital raised|Investor Domicile and Vehicle Type|q19||554
q11ROW1_hidden_northamerica|CURRENCY|Europe TOTAL|19_7|NA_InvestorDomicileEurope_VehicleType_Total|NA_IDEUR_VT_Total|Europe - Vehicle type total||NA Capital raised|Investor Domicile and Vehicle Type|q19||555
q112_1_northamerica|CURRENCY|Asia Pacific - Non-listed/ commingled real estate funds/private REITs|19_8|NA_InvestorDomicileAsiaPacific_NonListedFunds|NA_IDAPAC_NLF|Asia Pacific - Non-listed funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||556
q112_2_northamerica|CURRENCY|Asia Pacific - Separate accounts investing directly into real estate|19_9|NA_InvestorDomicileAsiaPacific_SeparateAccountsDirect|NA_IDAPAC_SepAccDirect|Asia Pacific - Separate accounts investing directly||NA Capital raised|Investor Domicile and Vehicle Type|q19||557
q112_3_northamerica|CURRENCY|Asia Pacific - Separate accounts investing into indirect vehicles|19_10|NA_InvestorDomicileAsiaPacific_SeparateAccountsIndirect|NA_IDAPAC_SepAccIndirect|Asia Pacific - Separate accounts investing indirectly||NA Capital raised|Investor Domicile and Vehicle Type|q19||558
q112_4_northamerica|CURRENCY|Asia Pacific - Joint ventures and club deals|19_11|NA_InvestorDomicileAsiaPacific_JVs|NA_IDAPAC_JVs|Asia Pacific - Joint ventures and club deals||NA Capital raised|Investor Domicile and Vehicle Type|q19||559
q112_5_northamerica|CURRENCY|Asia Pacific - Funds of funds|19_12|NA_InvestorDomicileAsiaPacific_FundsOfFunds|NA_IDAPAC_FOF|Asia Pacific - Funds of funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||560
q112_6_northamerica|CURRENCY|Asia Pacific - Non-listed debt products|19_13|NA_InvestorDomicileAsiaPacific_Debt|NA_IDAPAC_Debt|Asia Pacific - Non-listed debt products||NA Capital raised|Investor Domicile and Vehicle Type|q19||561
q11ROW2_hidden_northamerica|CURRENCY|Asia Pacific TOTAL|19_14|NA_InvestorDomicileAsiaPacific_VehicleType_Total|NA_IDAPAC_VT_Total|Asia Pacific - Vehicle type total||NA Capital raised|Investor Domicile and Vehicle Type|q19||562
q113_1_northamerica|CURRENCY|North America - Non-listed/ commingled real estate funds/private REITs|19_15|NA_InvestorDomicileNorthAmerica_NonListedFunds|NA_IDNA_NLF|North America - Non-listed funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||563
q113_2_northamerica|CURRENCY|North America - Separate accounts investing directly into real estate|19_16|NA_InvestorDomicileNorthAmerica_SeparateAccountsDirect|NA_IDNA_SepAccDirect|North America - Separate accounts investing directly||NA Capital raised|Investor Domicile and Vehicle Type|q19||564
q113_3_northamerica|CURRENCY|North America - Separate accounts investing into indirect vehicles|19_17|NA_InvestorDomicileNorthAmerica_SeparateAccountsIndirect|NA_IDNA_SepAccIndirect|North America - Separate accounts investing indirectly||NA Capital raised|Investor Domicile and Vehicle Type|q19||565
q113_4_northamerica|CURRENCY|North America - Joint ventures and club deals|19_18|NA_InvestorDomicileNorthAmerica_JVs|NA_IDNA_JVs|North America - Joint ventures and club deals||NA Capital raised|Investor Domicile and Vehicle Type|q19||566
q113_5_northamerica|CURRENCY|North America - Funds of funds|19_19|NA_InvestorDomicileNorthAmerica_FundsOfFunds|NA_IDNA_FOF|North America - Funds of funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||567
q113_6_northamerica|CURRENCY|North America - Non-listed debt products|19_20|NA_InvestorDomicileNorthAmerica_Debt|NA_IDNA_Debt|North America - Non-listed debt products||NA Capital raised|Investor Domicile and Vehicle Type|q19||568
q11ROW3_hidden_northamerica|CURRENCY|North America TOTAL|19_21|NA_InvestorDomicileNorthAmerica_VehicleType_Total|NA_IDNA_VT_Total|North America - Vehicle type total||NA Capital raised|Investor Domicile and Vehicle Type|q19||569
q114_1_northamerica|CURRENCY|South America - Non-listed/ commingled real estate funds/private REITs|19_22|NA_InvestorDomicileSouthAmerica_NonListedFunds|NA_IDSA_NLF|South America - Non-listed funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||570
q114_2_northamerica|CURRENCY|South America - Separate accounts investing directly into real estate|19_23|NA_InvestorDomicileSouthAmerica_SeparateAccountsDirect|NA_IDSA_SepAccDirect|South America - Separate accounts investing directly||NA Capital raised|Investor Domicile and Vehicle Type|q19||571
q114_3_northamerica|CURRENCY|South America - Separate accounts investing into indirect vehicles|19_24|NA_InvestorDomicileSouthAmerica_SeparateAccountsIndirect|NA_IDSA_SepAccIndirect|South America - Separate accounts investing indirectly||NA Capital raised|Investor Domicile and Vehicle Type|q19||572
q114_4_northamerica|CURRENCY|South America - Joint ventures and club deals|19_25|NA_InvestorDomicileSouthAmerica_JVs|NA_IDSA_JVs|South America - Joint ventures and club deals||NA Capital raised|Investor Domicile and Vehicle Type|q19||573
q114_5_northamerica|CURRENCY|South America - Funds of funds|19_26|NA_InvestorDomicileSouthAmerica_FundsOfFunds|NA_IDSA_FOF|South America - Funds of funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||574
q114_6_northamerica|CURRENCY|South America - Non-listed debt products|19_27|NA_InvestorDomicileSouthAmerica_Debt|NA_IDSA_Debt|South America - Non-listed debt products||NA Capital raised|Investor Domicile and Vehicle Type|q19||575
q11ROW4_hidden_northamerica|CURRENCY|South America TOTAL|19_28|NA_InvestorDomicileSouthAmerica_VehicleType_Total|NA_IDSA_VT_Total|South America - Vehicle type total||NA Capital raised|Investor Domicile and Vehicle Type|q19||576
q115_1_northamerica|CURRENCY|Africa - Non-listed/ commingled real estate funds/private REITs|19_29|NA_InvestorDomicileAfrica_NonListedFunds|NA_IDAFR_NLF|Africa - Non-listed funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||577
q115_2_northamerica|CURRENCY|Africa - Separate accounts investing directly into real estate|19_30|NA_InvestorDomicileAfrica_SeparateAccountsDirect|NA_IDAFR_SepAccDirect|Africa - Separate accounts investing directly||NA Capital raised|Investor Domicile and Vehicle Type|q19||578
q115_3_northamerica|CURRENCY|Africa - Separate accounts investing into indirect vehicles|19_31|NA_InvestorDomicileAfrica_SeparateAccountsIndirect|NA_IDAFR_SepAccIndirect|Africa - Separate accounts investing indirectly||NA Capital raised|Investor Domicile and Vehicle Type|q19||579
q115_4_northamerica|CURRENCY|Africa - Joint ventures and club deals|19_32|NA_InvestorDomicileAfrica_JVs|NA_IDAFR_JVs|Africa - Joint ventures and club deals||NA Capital raised|Investor Domicile and Vehicle Type|q19||580
q115_5_northamerica|CURRENCY|Africa - Funds of funds|19_33|NA_InvestorDomicileAfrica_FundsOfFunds|NA_IDAFR_FOF|Africa - Funds of funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||581
q115_6_northamerica|CURRENCY|Africa - Non-listed debt products|19_34|NA_InvestorDomicileAfrica_Debt|NA_IDAFR_Debt|Africa - Non-listed debt products||NA Capital raised|Investor Domicile and Vehicle Type|q19||582
q11ROW5_hidden_northamerica|CURRENCY|Africa  TOTAL|19_35|NA_InvestorDomicileAfrica_VehicleType_Total|NA_IDAFR_VT_Total|Africa - Vehicle type total||NA Capital raised|Investor Domicile and Vehicle Type|q19||583
q11COL1_hidden_northamerica|CURRENCY|Non-listed/ commingled real estate funds/private REITs TOTAL|19_36|NA_InvestorDomicile_NonListedFunds_Total|NA_ID_NLF_Total|Investor domicile total - Non-listed funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||584
q11COL2_hidden_northamerica|CURRENCY|Separate accounts investing directly into real estate TOTAL|19_37|NA_InvestorDomicile_SeparateAccountsDirect_Total|NA_ID_SepAccDirect_Total|Investor domicile total - Separate accounts investing directly||NA Capital raised|Investor Domicile and Vehicle Type|q19||585
q11COL3_hidden_northamerica|CURRENCY|Separate accounts investing into indirect vehicles TOTAL|19_38|NA_InvestorDomicile_SeparateAccountsIndirect_Total|NA_ID_SepAccIndirect_Total|Investor domicile total - Separate accounts investing indirectly||NA Capital raised|Investor Domicile and Vehicle Type|q19||586
q11COL4_hidden_northamerica|CURRENCY|Joint ventures and club deals TOTAL|19_39|NA_InvestorDomicile_JVs_Total|NA_ID_JVs_Total|Investor domicile total - Joint ventures and club deals||NA Capital raised|Investor Domicile and Vehicle Type|q19||587
q11COL5_hidden_northamerica|CURRENCY|Funds of funds TOTAL|19_40|NA_InvestorDomicile_FundsOfFunds_Total|NA_ID_FOF_Total|Investor domicile total - Funds of funds||NA Capital raised|Investor Domicile and Vehicle Type|q19||588
q11COL6_hidden_northamerica|CURRENCY|Non-listed debt products TOTAL|19_41|NA_InvestorDomicile_Debt_Total|NA_ID_Debt_Total|Investor domicile total - Non-listed debt products||NA Capital raised|Investor Domicile and Vehicle Type|q19||589
q11GRANDTotal_hidden_northamerica|CURRENCY|TOTAL institutional capital by investor domicle|19_42|NA_InvestorDomicile_VehicleType_Total|NA_ID_VT_Total|Investor domicile total - Vehicle type total||NA Capital raised|Investor Domicile and Vehicle Type|q19||590
Global_global||For your Global strategy, how much institutional capital did your company raise for non-listed vehicles in 2017 by investor type (million)?|20|||||Global Capital raised|Investor Type and Vehicle Type|q20||591
q101_1_global|CURRENCY|Pension funds - Non-listed/ commingled real estate funds/private REITs|20_1|GLOBAL_PensionFunds_NonListedFunds|GLB_PF_NLF|Pension funds - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q20||592
q101_2_global|CURRENCY|Pension funds - Separate accounts investing directly into real estate|20_2|GLOBAL_PensionFunds_SeparateAccountsDirect|GLB_PF_SepAccDirect|Pension funds - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q20||593
q101_3_global|CURRENCY|Pension funds - Separate accounts investing into indirect vehicles|20_3|GLOBAL_PensionFunds_SeparateAccountsIndirect|GLB_PF_SepAccIndirect|Pension funds - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q20||594
q101_4_global|CURRENCY|Pension funds - Joint ventures and club deals|20_4|GLOBAL_PensionFunds_JVs|GLB_PF_JVs|Pension funds - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q20||595
q101_5_global|CURRENCY|Pension funds - Funds of funds|20_5|GLOBAL_PensionFunds_FundsOfFunds|GLB_PF_FOF|Pension funds - Funds of funds||Global Capital raised|Investor Type and Vehicle Type|q20||596
q101_6_global|CURRENCY|Pension funds - Non-listed debt products|20_6|GLOBAL_PensionFunds_Debt|GLB_PF_Debt|Pension funds - Non-listed debt products||Global Capital raised|Investor Type and Vehicle Type|q20||597
q10ROW1_hidden_global|CURRENCY|Pension funds TOTAL|20_7|GLOBAL_PensionFunds_VehicleType_Total|GLB_PF_VT_Total|Pension funds - Vehicle type total||Global Capital raised|Investor Type and Vehicle Type|q20||598
q102_1_global|CURRENCY|Insurance companies - Non-listed/ commingled real estate funds/private REITs|20_8|GLOBAL_InsuranceCompanies_NonListedFunds|GLB_IC_NLF|Insurance companies - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q20||599
q102_2_global|CURRENCY|Insurance companies - Separate accounts investing directly into real estate|20_9|GLOBAL_InsuranceCompanies_SeparateAccountsDirect|GLB_IC_SepAccDirect|Insurance companies - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q20||600
q102_3_global|CURRENCY|Insurance companies - Separate accounts investing into indirect vehicles|20_10|GLOBAL_InsuranceCompanies_SeparateAccountsIndirect|GLB_IC_SepAccIndirect|Insurance companies - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q20||601
q102_4_global|CURRENCY|Insurance companies - Joint ventures and club deals|20_11|GLOBAL_InsuranceCompanies_JVs|GLB_IC_JVs|Insurance companies - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q20||602
q102_5_global|CURRENCY|Insurance companies - Funds of funds|20_12|GLOBAL_InsuranceCompanies_FundsOfFunds|GLB_IC_FOF|Insurance companies - Funds of funds||Global Capital raised|Investor Type and Vehicle Type|q20||603
q102_6_global|CURRENCY|Insurance companies - Non-listed debt products|20_13|GLOBAL_InsuranceCompanies_Debt|GLB_IC_Debt|Insurance companies - Non-listed debt products||Global Capital raised|Investor Type and Vehicle Type|q20||604
q10ROW2_hidden_global|CURRENCY|Insurance companies TOTAL|20_14|GLOBAL_InsuranceCompanies_VehicleType_Total|GLB_IC_VT_Total|Insurance companies - Vehicle type total||Global Capital raised|Investor Type and Vehicle Type|q20||605
q103_1_global|CURRENCY|Sovereign wealth funds - Non-listed/ commingled real estate funds/private REITs|20_15|GLOBAL_SovereignWealthFunds_NonListedFunds|GLB_SWF_NLF|Sovereign wealth funds - Non-listed fund||Global Capital raised|Investor Type and Vehicle Type|q20||606
q103_2_global|CURRENCY|Sovereign wealth funds - Separate accounts investing directly into real estate|20_16|GLOBAL_SovereignWealthFunds_SeparateAccountsDirect|GLB_SWF_SepAccDirect|Sovereign wealth funds - Separate accounts investing directly||Global Capital raised|Investor Type and Vehicle Type|q20||607
q103_3_global|CURRENCY|Sovereign wealth funds - Separate accounts investing into indirect vehicles|20_17|GLOBAL_SovereignWealthFunds_SeparateAccountsIndirect|GLB_SWF_SepAccIndirect|Sovereign wealth funds - Separate accounts investing indirectly||Global Capital raised|Investor Type and Vehicle Type|q20||608
q103_4_global|CURRENCY|Sovereign wealth funds - Joint ventures and club deals|20_18|GLOBAL_SovereignWealthFunds_JVs|GLB_SWF_JVs|Sovereign wealth funds - Joint ventures and club deals||Global Capital raised|Investor Type and Vehicle Type|q20||609
