Column|Format|QuestionText|dtcode|answer_Label|answer_label_condensed|qn_breakdown_label|section|Topic|sub_topic|Question|comment|column_order
q113_1_northamerica|CURRENCY|NA: North America - Non-listed/ commingled real estate funds/private REITs|27_15|NA_InvestorDomicileNorthAmerica_NonListedFunds|NA_IDNA_NLF|North America - Non-listed funds||NA Capital raised|Investor Type and Vehicle Type|||810
q113_2_northamerica|CURRENCY|NA: North America - Separate accounts investing directly into real estate|27_16|NA_InvestorDomicileNorthAmerica_SeparateAccountsDirect|NA_IDNA_SepAccDirect|North America - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|||811
q113_3_northamerica|CURRENCY|NA: North America - Separate accounts investing into indirect vehicles|27_17|NA_InvestorDomicileNorthAmerica_SeparateAccountsIndirect|NA_IDNA_SepAccIndirect|North America - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|||812
q113_4_northamerica|CURRENCY|NA: North America - Joint ventures and club deals|27_18|NA_InvestorDomicileNorthAmerica_JVs|NA_IDNA_JVs|North America - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|||813
q113_5_northamerica|CURRENCY|NA: North America - Funds of funds|27_19|NA_InvestorDomicileNorthAmerica_FundsOfFunds|NA_IDNA_FOF|North America - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|||814
q113_6_northamerica|CURRENCY|NA: North America - Non-listed debt products|27_20|NA_InvestorDomicileNorthAmerica_Debt|NA_IDNA_Debt|North America - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|||815
q11ROW3_Total_northamerica|CURRENCY|NA: North America - TOTAL|27_21|NA_InvestorDomicileNorthAmerica_VehicleType_Total|NA_IDNA_VT_Total|North America - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|||816
q114_1_northamerica|CURRENCY|NA: South America - Non-listed/ commingled real estate funds/private REITs|27_22|NA_InvestorDomicileSouthAmerica_NonListedFunds|NA_IDSA_NLF|South America - Non-listed funds||NA Capital raised|Investor Type and Vehicle Type|||817
q114_2_northamerica|CURRENCY|NA: South America - Separate accounts investing directly into real estate|27_23|NA_InvestorDomicileSouthAmerica_SeparateAccountsDirect|NA_IDSA_SepAccDirect|South America - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|||818
q114_3_northamerica|CURRENCY|NA: South America - Separate accounts investing into indirect vehicles|27_24|NA_InvestorDomicileSouthAmerica_SeparateAccountsIndirect|NA_IDSA_SepAccIndirect|South America - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|||819
q114_4_northamerica|CURRENCY|NA: South America - Joint ventures and club deals|27_25|NA_InvestorDomicileSouthAmerica_JVs|NA_IDSA_JVs|South America - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|||820
q114_5_northamerica|CURRENCY|NA: South America - Funds of funds|27_26|NA_InvestorDomicileSouthAmerica_FundsOfFunds|NA_IDSA_FOF|South America - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|||821
q114_6_northamerica|CURRENCY|NA: South America - Non-listed debt products|27_27|NA_InvestorDomicileSouthAmerica_Debt|NA_IDSA_Debt|South America - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|||822
q11ROW4_Total_northamerica|CURRENCY|NA: South America - TOTAL|27_28|NA_InvestorDomicileSouthAmerica_VehicleType_Total|NA_IDSA_VT_Total|South America - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|||823
q115_1_northamerica|CURRENCY|NA: Africa - Non-listed/ commingled real estate funds/private REITs|27_29|NA_InvestorDomicileAfrica_NonListedFunds|NA_IDAFR_NLF|Africa - Non-listed funds||NA Capital raised|Investor Type and Vehicle Type|||824
q115_2_northamerica|CURRENCY|NA: Africa - Separate accounts investing directly into real estate|27_30|NA_InvestorDomicileAfrica_SeparateAccountsDirect|NA_IDAFR_SepAccDirect|Africa - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|||825
q115_3_northamerica|CURRENCY|NA: Africa - Separate accounts investing into indirect vehicles|27_31|NA_InvestorDomicileAfrica_SeparateAccountsIndirect|NA_IDAFR_SepAccIndirect|Africa - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|||826
q115_4_northamerica|CURRENCY|NA: Africa - Joint ventures and club deals|27_32|NA_InvestorDomicileAfrica_JVs|NA_IDAFR_JVs|Africa - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|||827
q115_5_northamerica|CURRENCY|NA: Africa - Funds of funds|27_33|NA_InvestorDomicileAfrica_FundsOfFunds|NA_IDAFR_FOF|Africa - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|||828
q115_6_northamerica|CURRENCY|NA: Africa - Non-listed debt products|27_34|NA_InvestorDomicileAfrica_Debt|NA_IDAFR_Debt|Africa - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|||829
q11ROW5_Total_northamerica|CURRENCY|NA: Africa - TOTAL|27_35|NA_InvestorDomicileAfrica_VehicleType_Total|NA_IDAFR_VT_Total|Africa - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|||830
q11COL1_Total_northamerica|CURRENCY|NA: TOTAL - Non-listed/ commingled real estate funds/private REITs|27_36|NA_InvestorDomicile_NonListedFunds_Total|NA_ID_NLF_Total|Investor domicile total - Non-listed funds||NA Capital raised|Investor Type and Vehicle Type|||831
q11COL2_Total_northamerica|CURRENCY|NA: TOTAL - Separate accounts investing directly into real estate|27_37|NA_InvestorDomicile_SeparateAccountsDirect_Total|NA_ID_SepAccDirect_Total|Investor domicile total - Separate accounts investing directly||NA Capital raised|Investor Type and Vehicle Type|||832
q11COL3_Total_northamerica|CURRENCY|NA: TOTAL - Separate accounts investing into indirect vehicles|27_38|NA_InvestorDomicile_SeparateAccountsIndirect_Total|NA_ID_SepAccIndirect_Total|Investor domicile total - Separate accounts investing indirectly||NA Capital raised|Investor Type and Vehicle Type|||833
q11COL4_Total_northamerica|CURRENCY|NA: TOTAL - Joint ventures and club deals|27_39|NA_InvestorDomicile_JVs_Total|NA_ID_JVs_Total|Investor domicile total - Joint ventures and club deals||NA Capital raised|Investor Type and Vehicle Type|||834
q11COL5_Total_northamerica|CURRENCY|NA: TOTAL - Funds of funds|27_40|NA_InvestorDomicile_FundsOfFunds_Total|NA_ID_FOF_Total|Investor domicile total - Funds of funds||NA Capital raised|Investor Type and Vehicle Type|||835
q11COL6_Total_northamerica|CURRENCY|NA: TOTAL - Non-listed debt products|27_41|NA_InvestorDomicile_Debt_Total|NA_ID_Debt_Total|Investor domicile total - Non-listed debt products||NA Capital raised|Investor Type and Vehicle Type|||836
q11GRANDTotal_northamerica|CURRENCY|NA TOTAL Capital Raised in 2020 for your North American strategy by investor domicile|27_42|NA_InvestorDomicile_VehicleType_Total|NA_ID_VT_Total|Investor domicile total - Vehicle type total||NA Capital raised|Investor Type and Vehicle Type|||837
q12_northamerica|NUMBER|For your North American strategy*, for which sector-strategy did your company raise institutional capital for Non-listed vehicless in 2020?|28|NA_CapitalRaisingActivity_NonListedVehicles_MultiSectorSingleSector|NA_CRact_NLV_MSSS|Non-listed vehicles - Multi sector single sector||NA Capital raised|Investor Type and Vehicle Type|||838
_northamerica||For your North American strategy*, how much institutional capital did your company raise for Non-listed vehicless in 2020 by targeted multi-sector (million)?|29|||||||||839
q131_1_northamerica|CURRENCY|NA: Main sectors - Non-listed/ commingled real estate funds/private REITs|29_1|NA_NonListedFunds_MultiSectorMainSectors|NA_NLF_MSMS|Non-listed funds - Multi sector main sectors||NA Capital raised|Investor Type and Vehicle Type|||840
q131_2_northamerica|CURRENCY|NA: Main sectors - Separate accounts investing directly into real estate|29_2|NA_SeparateAccountsDirect_MultiSectorMainSectors|NA_SepAccDirect_MSMS|Separate accounts investing directly - Multi sector main sectors||NA Capital raised|Investor Type and Vehicle Type|||841
q131_3_northamerica|CURRENCY|NA: Main sectors - Separate accounts investing into indirect vehicles|29_3|NA_SeparateAccountsIndirect_MultiSectorMainSectors|NA_SepAccIndirect_MSMS|Separate accounts investing indirectly - Multi sector main sectors||NA Capital raised|Investor Type and Vehicle Type|||842
q131_4_northamerica|CURRENCY|NA: Main sectors - Joint ventures and club deals|29_4|NA_JVs_MultiSectorMainSectors|NA_JVs_MSMS|Joint ventures and club deals - Multi sector main sectors||NA Capital raised|Investor Type and Vehicle Type|||843
q131_5_northamerica|CURRENCY|NA: Main sectors - Funds of funds|29_5|NA_FundsOfFunds_MultiSectorMainSectors|NA_FOF_MSMS|Funds of funds - Multi sector main sectors||NA Capital raised|Investor Type and Vehicle Type|||844
q131_6_northamerica|CURRENCY|NA: Main sectors - Non-listed debt products|29_6|NA_Debt_MultiSectorMainSectors|NA_Debt_MSMS|Non-listed debt products - Multi sector main sectors||NA Capital raised|Investor Type and Vehicle Type|||845
q13ROW1_Total_northamerica|CURRENCY|NA: TOTAL - Main sectors |29_7|NA_NonListedVehicles_MultiSectorMainSectors_Total|NA_NLV_MSMS_Total|Non-listed vehicles total - Multi sector main sectors||NA Capital raised|Investor Type and Vehicle Type|||846
q132_1_northamerica|CURRENCY|NA:  Alternative sectors - Non-listed/ commingled real estate funds/private REITs|29_8|NA_NonListedFunds_MultiSectorAlternativeSectors|NA_NLF_MSAS|Non-listed funds - Multi sector alternative sectors||NA Capital raised|Investor Type and Vehicle Type|||847
q132_2_northamerica|CURRENCY|NA:  Alternative sectors - Separate accounts investing directly into real estate|29_9|NA_SeparateAccountsDirect_MultiSectorAlternativeSectors|NA_SepAccDirect_MSAS|Separate accounts investing directly - Multi sector alternative sectors||NA Capital raised|Investor Type and Vehicle Type|||848
q132_3_northamerica|CURRENCY|NA:  Alternative sectors - Separate accounts investing into indirect vehicles|29_10|NA_SeparateAccountsIndirect_MultiSectorAlternativeSectors|NA_SepAccIndirect_MSAS|Separate accounts investing indirectly - Multi sector alternative sectors||NA Capital raised|Investor Type and Vehicle Type|||849
q132_4_northamerica|CURRENCY|NA:  Alternative sectors - Joint ventures and club deals|29_11|NA_JVs_MultiSectorAlternativeSectors|NA_JVs_MSAS|Joint ventures and club deals - Multi sector alternative sectors||NA Capital raised|Investor Type and Vehicle Type|||850
q132_5_northamerica|CURRENCY|NA:  Alternative sectors - Funds of funds|29_12|NA_FundsOfFunds_MultiSectorAlternativeSectors|NA_FOF_MSAS|Funds of funds - Multi sector alternative sectors||NA Capital raised|Investor Type and Vehicle Type|||851
q132_6_northamerica|CURRENCY|NA:  Alternative sectors - Non-listed debt products|29_13|NA_Debt_MultiSectorAlternativeSectors|NA_Debt_MSAS|Non-listed debt products - Multi sector alternative sectors||NA Capital raised|Investor Type and Vehicle Type|||852
q13ROW2_Total_northamerica|CURRENCY|NA:  TOTAL - Alternative sectors|29_14|NA_NonListedVehicles_MultiSectorAlternativeSectors_Total|NA_NLV_MSAS_Total|Non-listed vehicles total - Multi sector alternative sectors||NA Capital raised|Investor Type and Vehicle Type|||853
q13COL1_Total_northamerica|CURRENCY|NA: TOTAL - Non-listed/ commingled real estate funds/private REITs|29_15|NA_NonListedFunds_MultiSector_Total|NA_NLF_MS_Total|Non-listed funds - Multi sector||NA Capital raised|Investor Type and Vehicle Type|||854
q13COL2_Total_northamerica|CURRENCY|NA: TOTAL - Separate accounts investing directly into real estate|29_16|NA_SeparateAccountsDirect_MultiSector_Total|NA_SepAccDirect_MS_Total|Separate accounts investing directly - Multi sector||NA Capital raised|Investor Type and Vehicle Type|||855
q13COL3_Total_northamerica|CURRENCY|NA: TOTAL - Separate accounts investing into indirect vehicles|29_17|NA_SeparateAccountsIndirect_MultiSector_Total|NA_SepAccIndirect_MS_Total|Separate accounts investing indirectly - Multi sector||NA Capital raised|Investor Type and Vehicle Type|||856
q13COL4_Total_northamerica|CURRENCY|NA: TOTAL - Joint ventures and club deals|29_18|NA_JVs_MultiSector_Total|NA_JVs_MS_Total|Joint ventures and club deals - Multi sector||NA Capital raised|Investor Type and Vehicle Type|||857
q13COL5_Total_northamerica|CURRENCY|NA: TOTAL - Funds of funds|29_19|NA_FundsOfFunds_MultiSector_Total|NA_FOF_MS_Total|Funds of funds - Multi sector||NA Capital raised|Investor Type and Vehicle Type|||858
q13COL6_Total_northamerica|CURRENCY|NA: TOTAL - Non-listed debt products|29_20|NA_Debt_MultiSector_Total|NA_Debt_MS_Total|Non-listed debt products - Multi sector||NA Capital raised|Investor Type and Vehicle Type|||859
q13GRANDTotal_northamerica|CURRENCY|NA TOTAL Raised by targeted multi-sector|29_21|NA_NonListedVehicles_MultiSector_Total|NA_NLV_MS_Total|Non-listed vehicles total - Multi sector||NA Capital raised|Investor Type and Vehicle Type|||860
_northamerica||For your North American strategy*, how much institutional capital did your company raise for Non-listed vehicless in 2020 by targeted sector (million)?|30|||||||||861
q141_1_northamerica|CURRENCY|NA: Office - Non-listed/ commingled real estate funds/private REITs|30_1|NA_NonListedFunds_SingleSectorOffice|NA_NLF_SSOffice|Non-listed funds - Single sector office||NA Capital raised|Investor Type and Vehicle Type|||862
q141_2_northamerica|CURRENCY|NA: Office - Separate accounts investing directly into real estate|30_2|NA_SeparateAccountsDirect_SingleSectorOffice|NA_SepAccDirect_SSOffice|Separate accounts investing directly - Single sector office||NA Capital raised|Investor Type and Vehicle Type|||863
q141_3_northamerica|CURRENCY|NA: Office - Separate accounts investing into indirect vehicles|30_3|NA_SeparateAccountsIndirect_SingleSectorOffice|NA_SepAccIndirect_SSOffice|Separate accounts investing indirectly - Single sector office||NA Capital raised|Investor Type and Vehicle Type|||864
q141_4_northamerica|CURRENCY|NA: Office - Joint ventures and club deals|30_4|NA_JVs_SingleSectorOffice|NA_JVs_SSOffice|Joint ventures and club deals - Single sector office||NA Capital raised|Investor Type and Vehicle Type|||865
q141_5_northamerica|CURRENCY|NA: Office - Funds of funds|30_5|NA_FundsOfFunds_SingleSectorOffice|NA_FOF_SSOffice|Funds of funds - Single sector office||NA Capital raised|Investor Type and Vehicle Type|||866
q141_6_northamerica|CURRENCY|NA: Office - Non-listed debt products|30_6|NA_Debt_SingleSectorOffice|NA_Debt_SSOffice|Non-listed debt products - Single sector office||NA Capital raised|Investor Type and Vehicle Type|||867
q14ROW1_Total_northamerica|CURRENCY|NA: TOTAL Office|30_7|NA_NonListedVehicles_SingleSectorOffice_Total|NA_NLV_SSOffice_Total|Non-listed vehicles total - Single sector office||NA Capital raised|Investor Type and Vehicle Type|||868
q142_1_northamerica|CURRENCY|NA: Retail - Non-listed/ commingled real estate funds/private REITs|30_8|NA_NonListedFunds_SingleSectorRetail|NA_NLF_SSRetail|Non-listed funds - Single sector retail||NA Capital raised|Investor Type and Vehicle Type|||869
q142_2_northamerica|CURRENCY|NA: Retail - Separate accounts investing directly into real estate|30_9|NA_SeparateAccountsDirect_SingleSectorRetail|NA_SepAccDirect_SSRetail|Separate accounts investing directly - Single sector retail||NA Capital raised|Investor Type and Vehicle Type|||870
q142_3_northamerica|CURRENCY|NA: Retail - Separate accounts investing into indirect vehicles|30_10|NA_SeparateAccountsIndirect_SingleSectorRetail|NA_SepAccIndirect_SSRetail|Separate accounts investing indirectly - Single sector retail||NA Capital raised|Investor Type and Vehicle Type|||871
q142_4_northamerica|CURRENCY|NA: Retail - Joint ventures and club deals|30_11|NA_JVs_SingleSectorRetail|NA_JVs_SSRetail|Joint ventures and club deals - Single sector retail||NA Capital raised|Investor Type and Vehicle Type|||872
q142_5_northamerica|CURRENCY|NA: Retail - Funds of funds|30_12|NA_FundsOfFunds_SingleSectorRetail|NA_FOF_SSRetail|Funds of funds - Single sector retail||NA Capital raised|Investor Type and Vehicle Type|||873
q142_6_northamerica|CURRENCY|Non-listed debt products|30_13|NA_Debt_SingleSectorRetail|NA_Debt_SSRetail|Non-listed debt products - Single sector retail||NA Capital raised|Investor Type and Vehicle Type|||874
q14ROW2_Total_northamerica|CURRENCY|NA: TOTAL Retail|30_14|NA_NonListedVehicles_SingleSectorRetail_Total|NA_NLV_SSRetail_Total|Non-listed vehicles total - Single sector retail||NA Capital raised|Investor Type and Vehicle Type|||875
q143_1_northamerica|CURRENCY|NA: Industrial / logistics - Non-listed/ commingled real estate funds/private REITs|30_15|NA_NonListedFunds_SingleSectorIndustrial/Logistics|NA_NLF_SSInd/Log|Non-listed funds - Single sector industrial/logistics||NA Capital raised|Investor Type and Vehicle Type|||876
q143_2_northamerica|CURRENCY|NA: Industrial / logistics - Separate accounts investing directly into real estate|30_16|NA_SeparateAccountsDirect_SingleSectorIndustrial/Logistics|NA_SepAccDirect_SSInd/Log|Separate accounts investing directly - Single sector industrial/logistics||NA Capital raised|Investor Type and Vehicle Type|||877
q143_3_northamerica|CURRENCY|NA: Industrial / logistics - Separate accounts investing into indirect vehicles|30_17|NA_SeparateAccountsIndirect_SingleSectorIndustrial/Logistics|NA_SepAccIndirect_SSInd/Log|Separate accounts investing indirectly - Single sector industrial/logistics||NA Capital raised|Investor Type and Vehicle Type|||878
q143_4_northamerica|CURRENCY|NA: Industrial / logistics - Joint ventures and club deals|30_18|NA_JVs_SingleSectorIndustrial/Logistics|NA_JVs_SSInd/Log|Joint ventures and club deals - Single sector industrial/logistics||NA Capital raised|Investor Type and Vehicle Type|||879
q143_5_northamerica|CURRENCY|NA: Industrial / logistics - Funds of funds|30_19|NA_FundsOfFunds_SingleSectorIndustrial/Logistics|NA_FOF_SSInd/Log|Funds of funds - Single sector industrial/logistics||NA Capital raised|Investor Type and Vehicle Type|||880
q143_6_northamerica|CURRENCY|NA: Industrial / logistics - Non-listed debt products|30_20|NA_Debt_SingleSectorIndustrial/Logistics|NA_Debt_SSInd/Log|Non-listed debt products - Single sector industrial/logistics||NA Capital raised|Investor Type and Vehicle Type|||881
q14ROW3_Total_northamerica|CURRENCY|NA: TOTAL Industrial / logistics|30_21|NA_NonListedVehicles_SingleSectorIndustrial/Logistics_Total|NA_NLV_SSInd/Log_Total|Non-listed vehicles total - Single sector industrial/logistics||NA Capital raised|Investor Type and Vehicle Type|||882
q144_1_northamerica|CURRENCY|NA: Residential / multi-family/apartments - Non-listed/ commingled real estate funds/private REITs|30_22|NA_NonListedFunds_SingleSectorResidential/Multifamily/Apartments|NA_NLF_SSResidential|Non-listed funds - Single sector residential/multifamily/ apartment||NA Capital raised|Investor Type and Vehicle Type|||883
q144_2_northamerica|CURRENCY|NA: Residential / multi-family/apartments - Separate accounts investing directly into real estate|30_23|NA_SeparateAccountsDirect_SingleSectorResidential/Multifamily/Apartments|NA_SepAccDirect_SSResidential|Separate accounts investing directly - Single sector residential/multifamily/ apartment||NA Capital raised|Investor Type and Vehicle Type|||884
q144_3_northamerica|CURRENCY|NA: Residential / multi-family/apartments - Separate accounts investing into indirect vehicles|30_24|NA_SeparateAccountsIndirect_SingleSectorResidential/Multifamily/Apartments|NA_SepAccIndirect_SSResidential|Separate accounts investing indirectly - Single sector residential/multifamily/ apartment||NA Capital raised|Investor Type and Vehicle Type|||885
q144_4_northamerica|CURRENCY|NA: Residential / multi-family/apartments - Joint ventures and club deals|30_25|NA_JVs_SingleSectorResidential/Multifamily/Apartments|NA_JVs_SSResidential|Joint ventures and club deals - Single sector residential/multifamily/ apartment||NA Capital raised|Investor Type and Vehicle Type|||886
q144_5_northamerica|CURRENCY|NA: Residential / multi-family/apartments - Funds of funds|30_26|NA_FundsOfFunds_SingleSectorResidential/Multifamily/Apartments|NA_FOF_SSResidential|Funds of funds - Single sector residential/multifamily/ apartment||NA Capital raised|Investor Type and Vehicle Type|||887
q144_6_northamerica|CURRENCY|NA: Residential / multi-family/apartments - Non-listed debt products|30_27|NA_Debt_SingleSectorResidential/Multifamily/Apartments|NA_Debt_SSResidential|Non-listed debt products - Single sector residential/multifamily/ apartment||NA Capital raised|Investor Type and Vehicle Type|||888
q14ROW4_Total_northamerica|CURRENCY|NA: TOTAL Residential / multi-family/apartments|30_28|NA_NonListedVehicles_SingleSectorResidential/Multifamily/Apartments_Total|NA_NLV_SSResidential_Total|Non-listed vehicles total - Single sector residential/multifamily/ apartment||NA Capital raised|Investor Type and Vehicle Type|||889
q145_1_northamerica|CURRENCY|NA: Student housing - Non-listed/ commingled real estate funds/private REITs|30_29|NA_NonListedFunds_SingleSectorStudentHousing|NA_NLF_SSStudHou|Non-listed funds - Single sector student housing||NA Capital raised|Investor Type and Vehicle Type|||890
q145_2_northamerica|CURRENCY|NA: Student housing - Separate accounts investing directly into real estate|30_30|NA_SeparateAccountsDirect_SingleSectorStudentHousing|NA_SepAccDirect_SSStudHou|Separate accounts investing directly - Single sector student housing||NA Capital raised|Investor Type and Vehicle Type|||891
q145_3_northamerica|CURRENCY|NA: Student housing - Separate accounts investing into indirect vehicles|30_31|NA_SeparateAccountsIndirect_SingleSectorStudentHousing|NA_SepAccIndirect_SSStudHou|Separate accounts investing indirectly - Single sector student housing||NA Capital raised|Investor Type and Vehicle Type|||892
q145_4_northamerica|CURRENCY|NA: Student housing - Joint ventures and club deals|30_32|NA_JVs_SingleSectorStudentHousing|NA_JVs_SSStudHou|Joint ventures and club deals - Single sector student housing||NA Capital raised|Investor Type and Vehicle Type|||893
q145_5_northamerica|CURRENCY|NA: Student housing - Funds of funds|30_33|NA_FundsOfFunds_SingleSectorStudentHousing|NA_FOF_SSStudHou|Funds of funds - Single sector student housing||NA Capital raised|Investor Type and Vehicle Type|||894
q145_6_northamerica|CURRENCY|NA: Student housing - Non-listed debt products|30_34|NA_Debt_SingleSectorStudentHousing|NA_Debt_SSStudHou|Non-listed debt products - Single sector student housing||NA Capital raised|Investor Type and Vehicle Type|||895
q14ROW5_Total_northamerica|CURRENCY|NA: TOTAL Student housing |30_35|NA_NonListedVehicles_SingleSectorStudentHousing_Total|NA_NLV_SSStudHou_Total|Non-listed vehicles total - Single sector student housing||NA Capital raised|Investor Type and Vehicle Type|||896
q146_1_northamerica|CURRENCY|NA: Senior living / aged care / health care - Non-listed/ commingled real estate funds/private REITs|30_36|NA_NonListedFunds_SingleSectorSeniorLiving/Agedcare/Healthcare|NA_NLF_SSSenLiving|Non-listed funds - Single sector senior living/ aged care/ healthcare||NA Capital raised|Investor Type and Vehicle Type|||897
q146_2_northamerica|CURRENCY|NA: Senior living / aged care / health care - Separate accounts investing directly into real estate|30_37|NA_SeparateAccountsDirect_SingleSectorSeniorLiving/Agedcare/Healthcare|NA_SepAccDirect_SSSenLiving|Separate accounts investing directly - Single sector senior living/ aged care/ healthcare||NA Capital raised|Investor Type and Vehicle Type|||898
q146_3_northamerica|CURRENCY|NA: Senior living / aged care / health care - Separate accounts investing into indirect vehicles|30_38|NA_SeparateAccountsIndirect_SingleSectorSeniorLiving/Agedcare/Healthcare|NA_SepAccIndirect_SSSenLiving|Separate accounts investing indirectly - Single sector senior living/ aged care/ healthcare||NA Capital raised|Investor Type and Vehicle Type|||899
q146_4_northamerica|CURRENCY|NA: Senior living / aged care / health care - Joint ventures and club deals|30_39|NA_JVs_SingleSectorSeniorLiving/Agedcare/Healthcare|NA_JVs_SSSenLiving|Joint ventures and club deals - Single sector senior living/ aged care/ healthcare||NA Capital raised|Investor Type and Vehicle Type|||900
q146_5_northamerica|CURRENCY|NA: Senior living / aged care / health care - Funds of funds|30_40|NA_FundsOfFunds_SingleSectorSeniorLiving/Agedcare/Healthcare|NA_FOF_SSSenLiving|Funds of funds - Single sector senior living/ aged care/ healthcare||NA Capital raised|Investor Type and Vehicle Type|||901
q146_6_northamerica|CURRENCY|NA: Senior living / aged care / health care - Non-listed debt products|30_41|NA_Debt_SingleSectorSeniorLiving/Agedcare/Healthcare|NA_Debt_SSSenLiving|Non-listed debt products - Single sector senior living/ aged care/ healthcare||NA Capital raised|Investor Type and Vehicle Type|||902
q14ROW6_Total_northamerica|CURRENCY|NA: TOTAL Senior living / aged care / health care|30_42|NA_NonListedVehicles_SingleSectorSeniorLiving/Agedcare/Healthcare_Total|NA_NLV_SSSenLiving_Total|Non-listed vehicles total - Single sector senior living/ aged care/ healthcare||NA Capital raised|Investor Type and Vehicle Type|||903
q147_1_northamerica|CURRENCY|NA: Hotel / leisure - Non-listed/ commingled real estate funds/private REITs|30_43|NA_NonListedFunds_SingleSectorHotel/Leisure|NA_NLF_SSHot/Lei|Non-listed funds - Single sector hotel/ leisure||NA Capital raised|Investor Type and Vehicle Type|||904
q147_2_northamerica|CURRENCY|NA: Hotel / leisure - Separate accounts investing directly into real estate|30_44|NA_SeparateAccountsDirect_SingleSectorHotel/Leisure|NA_SepAccDirect_SSHot/Lei|Separate accounts investing directly - Single sector hotel/ leisure||NA Capital raised|Investor Type and Vehicle Type|||905
q147_3_northamerica|CURRENCY|NA: Hotel / leisure - Separate accounts investing into indirect vehicles|30_45|NA_SeparateAccountsIndirect_SingleSectorHotel/Leisure|NA_SepAccIndirect_SSHot/Lei|Separate accounts investing indirectly - Single sector hotel/ leisure||NA Capital raised|Investor Type and Vehicle Type|||906
q147_4_northamerica|CURRENCY|NA: Hotel / leisure - Joint ventures and club deals|30_46|NA_JVs_SingleSectorHotel/Leisure|NA_JVs_SSHot/Lei|Joint ventures and club deals - Single sector hotel/ leisure||NA Capital raised|Investor Type and Vehicle Type|||907
q147_5_northamerica|CURRENCY|NA: Hotel / leisure - Funds of funds|30_47|NA_FundsOfFunds_SingleSectorHotel/Leisure|NA_FOF_SSHot/Lei|Funds of funds - Single sector hotel/ leisure||NA Capital raised|Investor Type and Vehicle Type|||908
q147_6_northamerica|CURRENCY|NA: Hotel / leisure - Non-listed debt products|30_48|NA_Debt_SingleSectorHotel/Leisure|NA_Debt_SSHot/Lei|Non-listed debt products - Single sector hotel/ leisure||NA Capital raised|Investor Type and Vehicle Type|||909
q14ROW7_Total_northamerica|CURRENCY|NA: TOTAL Hotel / leisure|30_49|NA_NonListedVehicles_SingleSectorHotel/Leisure_Total|NA_NLV_SSHot/Lei_Total|Non-listed vehicles total - Single sector hotel/ leisure||NA Capital raised|Investor Type and Vehicle Type|||910
q148_1_northamerica|CURRENCY|NA: Other (incl land, parking, self storage) - Non-listed/ commingled real estate funds/private REITs|30_50|NA_NonListedFunds_SingleSectorOther|NA_NLF_SSOther|Non-listed funds - Single sector other||NA Capital raised|Investor Type and Vehicle Type|||911
q148_2_northamerica|CURRENCY|NA: Other (incl land, parking, self storage) - Separate accounts investing directly into real estate|30_51|NA_SeparateAccountsDirect_SingleSectorOther|NA_SepAccDirect_SSOther|Separate accounts investing directly - Single sector other||NA Capital raised|Investor Type and Vehicle Type|||912
q148_3_northamerica|CURRENCY|NA: Other (incl land, parking, self storage) - Separate accounts investing into indirect vehicles|30_52|NA_SeparateAccountsIndirect_SingleSectorOther|NA_SepAccIndirect_SSOther|Separate accounts investing indirectly - Single sector other||NA Capital raised|Investor Type and Vehicle Type|||913
q148_4_northamerica|CURRENCY|NA: Other (incl land, parking, self storage) - Joint ventures and club deals|30_53|NA_JVs_SingleSectorOther|NA_JVs_SSOther|Joint ventures and club deals - Single sector other||NA Capital raised|Investor Type and Vehicle Type|||914
q148_5_northamerica|CURRENCY|NA: Other (incl land, parking, self storage) - Funds of funds|30_54|NA_FundsOfFunds_SingleSectorOther|NA_FOF_SSOther|Funds of funds - Single sector other||NA Capital raised|Investor Type and Vehicle Type|||915
q148_6_northamerica|CURRENCY|NA: Other (incl land, parking, self storage) - Non-listed debt products|30_55|NA_Debt_SingleSectorOther|NA_Debt_SSOther|Non-listed debt products - Single sector other||NA Capital raised|Investor Type and Vehicle Type|||916
q14ROW8_Total_northamerica|CURRENCY|NA: TOTAL Other (incl land, parking, self storage)|30_56|NA_NonListedVehicles_SingleSectorOther_Total|NA_NLV_SSOther_Total|Non-listed vehicles total - Single sector other||NA Capital raised|Investor Type and Vehicle Type|||917
