Column|Format|QuestionText|dtcode|answer_Label|answer_label_condensed|qn_breakdown_label|section|Topic|sub_topic|Question|comment|column_order
q84_6|CURRENCY|(EUROPE) Government institutions - Non-listed debt products|9_27|EUROPE_GovernmentInstitutions_Debt|EUR_GI_Debt|Government institutions - Non-listed debt products||Europe Capital raised|Investor Type and Vehicle Type|q9||265
q8ROW4_hidden|CURRENCY|(EUROPE) Government institutions TOTAL|9_28|EUROPE_GovernmentInstitutions_VehicleType_Total|EUR_GI_VT_Total|Government institutions - Vehicle type total||Europe Capital raised|Investor Type and Vehicle Type|q9||266
q85_1|CURRENCY|(EUROPE) Charities, foundations, non-profit organisations - Non-listed/ commingled real estate funds/private REITs|9_29|EUROPE_CharitiesFoundationsNonProfitOrganizations_NonListedFunds|EUR_CF&NPO_NLF|Charities, foundations & non-profit organisations - Non-listed fund||Europe Capital raised|Investor Type and Vehicle Type|q9||267
q85_2|CURRENCY|(EUROPE) Charities, foundations, non-profit organisations - Separate accounts investing directly into real estate|9_30|EUROPE_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsDirect|EUR_CF&NPO_SepAccDirect|Charities, foundations & non-profit organisations - Separate accounts investing directly||Europe Capital raised|Investor Type and Vehicle Type|q9||268
q85_3|CURRENCY|(EUROPE) Charities, foundations, non-profit organisations - Separate accounts investing into indirect vehicles|9_31|EUROPE_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsIndirect|EUR_CF&NPO_SepAccIndirect|Charities, foundations & non-profit organisations - Separate accounts investing indirectly||Europe Capital raised|Investor Type and Vehicle Type|q9||269
q85_4|CURRENCY|(EUROPE) Charities, foundations, non-profit organisations - Joint ventures and club deals|9_32|EUROPE_CharitiesFoundationsNonProfitOrganizations_JVs|EUR_CF&NPO_JVs|Charities, foundations & non-profit organisations - Joint ventures and club deals||Europe Capital raised|Investor Type and Vehicle Type|q9||270
q85_5|CURRENCY|(EUROPE) Charities, foundations, non-profit organisations - Funds of funds|9_33|EUROPE_CharitiesFoundationsNonProfitOrganizations_FundsOfFunds|EUR_CF&NPO_FOF|Charities, foundations & non-profit organisations - Funds of funds||Europe Capital raised|Investor Type and Vehicle Type|q9||271
q85_6|CURRENCY|(EUROPE) Charities, foundations, non-profit organisations - Non-listed debt products|9_34|EUROPE_CharitiesFoundationsNonProfitOrganizations_Debt|EUR_CF&NPO_Debt|Charities, foundations & non-profit organisations - Non-listed debt products||Europe Capital raised|Investor Type and Vehicle Type|q9||272
q8ROW5_hidden|CURRENCY|(EUROPE) Charities, foundations, non-profit organisations  TOTAL|9_35|EUROPE_CharitiesFoundationsNonProfitOrganizations_VehicleType_Total|EUR_CF&NPO_VT_Total|Charities, foundations & non-profit organisations - Vehicle type total||Europe Capital raised|Investor Type and Vehicle Type|q9||273
q86_1|CURRENCY|(EUROPE) Funds of funds - Non-listed/ commingled real estate funds/private REITs|9_36|EUROPE_FundsOfFunds_NonListedFunds|EUR_FOF_NLF|Funds of funds - Non-listed fund||Europe Capital raised|Investor Type and Vehicle Type|q9||274
q86_2|CURRENCY|(EUROPE) Funds of funds - Separate accounts investing directly into real estate|9_37|EUROPE_FundsOfFunds_SeparateAccountsDirect|EUR_FOF_SepAccDirect|Funds of funds - Separate accounts investing directly||Europe Capital raised|Investor Type and Vehicle Type|q9||275
q86_3|CURRENCY|(EUROPE) Funds of funds - Separate accounts investing into indirect vehicles|9_38|EUROPE_FundsOfFunds_SeparateAccountsIndirect|EUR_FOF_SepAccIndirect|Funds of funds - Separate accounts investing indirectly||Europe Capital raised|Investor Type and Vehicle Type|q9||276
q86_4|CURRENCY|(EUROPE) Funds of funds - Joint ventures and club deals|9_39|EUROPE_FundsOfFunds_JVs|EUR_FOF_JVs|Funds of funds - Joint ventures and club deals||Europe Capital raised|Investor Type and Vehicle Type|q9||277
q86_5|CURRENCY|(EUROPE) Funds of funds - Funds of funds|9_40|EUROPE_FundsOfFunds_FundsOfFunds|EUR_FOF_FOF|Funds of funds - Funds of funds||Europe Capital raised|Investor Type and Vehicle Type|q9||278
q86_6|CURRENCY|(EUROPE) Funds of funds - Non-listed debt products|9_41|EUROPE_FundsOfFunds_Debt|EUR_FOF_Debt|Funds of funds - Non-listed debt products||Europe Capital raised|Investor Type and Vehicle Type|q9||279
q8ROW6_hidden|CURRENCY|(EUROPE) Funds of funds TOTAL|9_42|EUROPE_FundsOfFunds_VehicleType_Total|EUR_FOF_VT_Total|Funds of funds - Vehicle type total||Europe Capital raised|Investor Type and Vehicle Type|q9||280
q87_1|CURRENCY|(EUROPE) High net worth individuals /Family offices - Non-listed/ commingled real estate funds/private REITs|9_43|EUROPE_HighnetWorthIndividualsFamilyOffices_NonListedFunds|EUR_HNWI/FO_NLF|Hign net worth individuals/Family offices - Non-listed fund||Europe Capital raised|Investor Type and Vehicle Type|q9||281
q87_2|CURRENCY|(EUROPE) High net worth individuals /Family offices - Separate accounts investing directly into real estate|9_44|EUROPE_HighnetWorthIndividualsFamilyOffices_SeparateAccountsDirect|EUR_HNWI/FO_SepAccDirect|Hign net worth individuals/Family offices - Separate accounts investing directly||Europe Capital raised|Investor Type and Vehicle Type|q9||282
q87_3|CURRENCY|(EUROPE) High net worth individuals /Family offices - Separate accounts investing into indirect vehicles|9_45|EUROPE_HighnetWorthIndividualsFamilyOffices_SeparateAccountsIndirect|EUR_HNWI/FO_SepAccIndirect|Hign net worth individuals/Family offices - Separate accounts investing indirectly||Europe Capital raised|Investor Type and Vehicle Type|q9||283
q87_4|CURRENCY|(EUROPE) High net worth individuals /Family offices - Joint ventures and club deals|9_46|EUROPE_HighnetWorthIndividualsFamilyOffices_JVs|EUR_HNWI/FO_JVs|Hign net worth individuals/Family offices - Joint ventures and club deals||Europe Capital raised|Investor Type and Vehicle Type|q9||284
q87_5|CURRENCY|(EUROPE) High net worth individuals /Family offices - Funds of funds|9_47|EUROPE_HighnetWorthIndividualsFamilyOffices_FundsOfFunds|EUR_HNWI/FO_FOF|Hign net worth individuals/Family offices - Funds of funds||Europe Capital raised|Investor Type and Vehicle Type|q9||285
q87_6|CURRENCY|(EUROPE) High net worth individuals /Family offices - Non-listed debt products|9_48|EUROPE_HighnetWorthIndividualsFamilyOffices_Debt|EUR_HNWI/FO_Debt|Hign net worth individuals/Family offices - Non-listed debt products||Europe Capital raised|Investor Type and Vehicle Type|q9||286
q8ROW7_hidden|CURRENCY|(EUROPE) High net worth individuals /Family offices TOTAL|9_49|EUROPE_HighnetWorthIndividualsFamilyOffices_VehicleType_Total|EUR_HNWI/FO_VT_Total|Hign net worth individuals/Family offices - Vehicle type total||Europe Capital raised|Investor Type and Vehicle Type|q9||287
q8other|TEXT|(EUROPE) Other (please specify)|9_50|EUROPE_OtherInvestorTypetext|EUR_OtherITText|Other investor type||Europe Capital raised|Investor Type and Vehicle Type|q9||288
q88_1|CURRENCY|(EUROPE) Other - Non-listed/ commingled real estate funds/private REITs|9_51|EUROPE_OtherInvestorType_NonListedFunds|EUR_OtherIT_NLF|Other investor type - Non-listed fund||Europe Capital raised|Investor Type and Vehicle Type|q9||289
q88_2|CURRENCY|(EUROPE) Other - Separate accounts investing directly into real estate|9_52|EUROPE_OtherInvestorType_SeparateAccountsDirect|EUR_OtherIT_SepAccDirect|Other investor type - Separate accounts investing directly||Europe Capital raised|Investor Type and Vehicle Type|q9||290
q88_3|CURRENCY|(EUROPE) Other - Separate accounts investing into indirect vehicles|9_53|EUROPE_OtherInvestorType_SeparateAccountsIndirect|EUR_OtherIT_SepAccIndirect|Other investor type - Separate accounts investing indirectly||Europe Capital raised|Investor Type and Vehicle Type|q9||291
q88_4|CURRENCY|(EUROPE) Other - Joint ventures and club deals|9_54|EUROPE_OtherInvestorType_JVs|EUR_OtherIT_JVs|Other investor type - Joint ventures and club deals||Europe Capital raised|Investor Type and Vehicle Type|q9||292
q88_5|CURRENCY|(EUROPE) Other - Funds of funds|9_55|EUROPE_OtherInvestorType_FundsOfFunds|EUR_OtherIT_FOF|Other investor type - Funds of funds||Europe Capital raised|Investor Type and Vehicle Type|q9||293
q88_6|CURRENCY|(EUROPE) Other - Non-listed debt products|9_56|EUROPE_OtherInvestorType_Debt|EUR_OtherIT_Debt|Other investor type - Non-listed debt products||Europe Capital raised|Investor Type and Vehicle Type|q9||294
q8ROW8_hidden|CURRENCY|(EUROPE) Other TOTAL|9_57|EUROPE_OtherInvestorType_VehicleType_Total|EUR_OtherIT_VT_Total|Other investor type - Vehicle type total||Europe Capital raised|Investor Type and Vehicle Type|q9||295
q8COL1_hidden|CURRENCY|(EUROPE) Non-listed/ commingled real estate funds/private REITs TOTAL|9_58|EUROPE_InvestorType_NonListedFunds_Total|EUR_IT_NLF_Total|Investor type - Non-listed fund total||Europe Capital raised|Investor Type and Vehicle Type|q9||296
q8COL2_hidden|CURRENCY|(EUROPE) Separate accounts investing directly into real estate TOTAL|9_59|EUROPE_InvestorType_SeparateAccountsDirect_Total|EUR_IT_SepAccDirect_Total|Investor type - Separate accounts investing directly total||Europe Capital raised|Investor Type and Vehicle Type|q9||297
q8COL3_hidden|CURRENCY|(EUROPE) Separate accounts investing into indirect vehicles TOTAL|9_60|EUROPE_InvestorType_SeparateAccountsIndirect_Total|EUR_IT_SepAccIndirect_Total|Investor type - Separate accounts investing indirectly total||Europe Capital raised|Investor Type and Vehicle Type|q9||298
q8COL4_hidden|CURRENCY|(EUROPE) Joint ventures and club deals TOTAL|9_61|EUROPE_InvestorType_JVs_Total|EUR_IT_JVs_Total|Investor type - Joint ventures and club deals total||Europe Capital raised|Investor Type and Vehicle Type|q9||299
q8COL5_hidden|CURRENCY|(EUROPE) Funds of funds TOTAL|9_62|EUROPE_InvestorType_FundsOfFunds_Total|EUR_IT_FOF_Total|Investor type - Funds of funds total||Europe Capital raised|Investor Type and Vehicle Type|q9||300
q8COL6_hidden|CURRENCY|(EUROPE) Non-listed debt products TOTAL|9_63|EUROPE_InvestorType_Debt_Total|EUR_IT_Debt_Total|Investor type - Non-listed debt products total||Europe Capital raised|Investor Type and Vehicle Type|q9||301
q8GRANDTotal_hidden|CURRENCY|(EUROPE) Total capital  raised in 2015 from European strategy|9_64|EUROPE_InvestorType_VehicleType_Total|EUR_IT_VT_Total|Investor type - Vehicle type total||Europe Capital raised|Investor Type and Vehicle Type|q9||302
||For your Asia Pacific* strategy, how much capital did your company raise in 2015?|10|||||||||303
q91_1|CURRENCY|(ASIA PACIFIC) Pension funds - Non-listed/ commingled real estate funds/private REITs|10_1|APAC_PensionFunds_NonListedFunds|APAC_PF_NLF|Pension funds - Non-listed fund||APAC Capital raised|Investor Type and Vehicle Type|q10||304
q91_2|CURRENCY|(ASIA PACIFIC) Pension funds - Separate accounts investing directly into real estate|10_2|APAC_PensionFunds_SeparateAccountsDirect|APAC_PF_SepAccDirect|Pension funds - Separate accounts investing directly||APAC Capital raised|Investor Type and Vehicle Type|q10||305
q91_3|CURRENCY|(ASIA PACIFIC) Pension funds - Separate accounts investing into indirect vehicles|10_3|APAC_PensionFunds_SeparateAccountsIndirect|APAC_PF_SepAccIndirect|Pension funds - Separate accounts investing indirectly||APAC Capital raised|Investor Type and Vehicle Type|q10||306
q91_4|CURRENCY|(ASIA PACIFIC) Pension funds - Joint ventures and club deals|10_4|APAC_PensionFunds_JVs|APAC_PF_JVs|Pension funds - Joint ventures and club deals||APAC Capital raised|Investor Type and Vehicle Type|q10||307
q91_5|CURRENCY|(ASIA PACIFIC) Pension funds - Funds of funds|10_5|APAC_PensionFunds_FundsOfFunds|APAC_PF_FOF|Pension funds - Funds of funds||APAC Capital raised|Investor Type and Vehicle Type|q10||308
q91_6|CURRENCY|(ASIA PACIFIC) Pension funds - Non-listed debt products|10_6|APAC_PensionFunds_Debt|APAC_PF_Debt|Pension funds - Non-listed debt products||APAC Capital raised|Investor Type and Vehicle Type|q10||309
q9ROW1_hidden|CURRENCY|(ASIA PACIFIC) Pension funds TOTAL|10_7|APAC_PensionFunds_VehicleType_Total|APAC_PF_VT_Total|Pension funds - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||310
q92_1|CURRENCY|(ASIA PACIFIC) Insurance companies - Non-listed/ commingled real estate funds/private REITs|10_8|APAC_InsuranceCompanies_NonListedFunds|APAC_IC_NLF|Insurance companies - Non-listed fund||APAC Capital raised|Investor Type and Vehicle Type|q10||311
q92_2|CURRENCY|(ASIA PACIFIC) Insurance companies - Separate accounts investing directly into real estate|10_9|APAC_InsuranceCompanies_SeparateAccountsDirect|APAC_IC_SepAccDirect|Insurance companies - Separate accounts investing directly||APAC Capital raised|Investor Type and Vehicle Type|q10||312
q92_3|CURRENCY|(ASIA PACIFIC) Insurance companies - Separate accounts investing into indirect vehicles|10_10|APAC_InsuranceCompanies_SeparateAccountsIndirect|APAC_IC_SepAccIndirect|Insurance companies - Separate accounts investing indirectly||APAC Capital raised|Investor Type and Vehicle Type|q10||313
q92_4|CURRENCY|(ASIA PACIFIC) Insurance companies - Joint ventures and club deals|10_11|APAC_InsuranceCompanies_JVs|APAC_IC_JVs|Insurance companies - Joint ventures and club deals||APAC Capital raised|Investor Type and Vehicle Type|q10||314
q92_5|CURRENCY|(ASIA PACIFIC) Insurance companies - Funds of funds|10_12|APAC_InsuranceCompanies_FundsOfFunds|APAC_IC_FOF|Insurance companies - Funds of funds||APAC Capital raised|Investor Type and Vehicle Type|q10||315
q92_6|CURRENCY|(ASIA PACIFIC) Insurance companies - Non-listed debt products|10_13|APAC_InsuranceCompanies_Debt|APAC_IC_Debt|Insurance companies - Non-listed debt products||APAC Capital raised|Investor Type and Vehicle Type|q10||316
q9ROW2_hidden|CURRENCY|(ASIA PACIFIC) Insurance companies TOTAL|10_14|APAC_InsuranceCompanies_VehicleType_Total|APAC_IC_VT_Total|Insurance companies - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||317
q93_1|CURRENCY|(ASIA PACIFIC) Sovereign wealth funds - Non-listed/ commingled real estate funds/private REITs|10_15|APAC_SovereignWealthFunds_NonListedFunds|APAC_SWF_NLF|Sovereign wealth funds - Non-listed fund||APAC Capital raised|Investor Type and Vehicle Type|q10||318
q93_2|CURRENCY|(ASIA PACIFIC) Sovereign wealth funds - Separate accounts investing directly into real estate|10_16|APAC_SovereignWealthFunds_SeparateAccountsDirect|APAC_SWF_SepAccDirect|Sovereign wealth funds - Separate accounts investing directly||APAC Capital raised|Investor Type and Vehicle Type|q10||319
q93_3|CURRENCY|(ASIA PACIFIC) Sovereign wealth funds - Separate accounts investing into indirect vehicles|10_17|APAC_SovereignWealthFunds_SeparateAccountsIndirect|APAC_SWF_SepAccIndirect|Sovereign wealth funds - Separate accounts investing indirectly||APAC Capital raised|Investor Type and Vehicle Type|q10||320
q93_4|CURRENCY|(ASIA PACIFIC) Sovereign wealth funds - Joint ventures and club deals|10_18|APAC_SovereignWealthFunds_JVs|APAC_SWF_JVs|Sovereign wealth funds - Joint ventures and club deals||APAC Capital raised|Investor Type and Vehicle Type|q10||321
q93_5|CURRENCY|(ASIA PACIFIC) Sovereign wealth funds - Funds of funds|10_19|APAC_SovereignWealthFunds_FundsOfFunds|APAC_SWF_FOF|Sovereign wealth funds - Funds of funds||APAC Capital raised|Investor Type and Vehicle Type|q10||322
q93_6|CURRENCY|(ASIA PACIFIC) Sovereign wealth funds - Non-listed debt products|10_20|APAC_SovereignWealthFunds_Debt|APAC_SWF_Debt|Sovereign wealth funds - Non-listed debt products||APAC Capital raised|Investor Type and Vehicle Type|q10||323
q9ROW3_hidden|CURRENCY|(ASIA PACIFIC) Sovereign wealth funds TOTAL|10_21|APAC_SovereignWealthFunds_VehicleType_Total|APAC_SWF_VT_Total|Sovereign wealth funds - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||324
q94_1|CURRENCY|(ASIA PACIFIC) Government institutions - Non-listed/ commingled real estate funds/private REITs|10_22|APAC_GovernmentInstitutions_NonListedFunds|APAC_GI_NLF|Government institutions - Non-listed fund||APAC Capital raised|Investor Type and Vehicle Type|q10||325
q94_2|CURRENCY|(ASIA PACIFIC) Government institutions - Separate accounts investing directly into real estate|10_23|APAC_GovernmentInstitutions_SeparateAccountsDirect|APAC_GI_SepAccDirect|Government institutions - Separate accounts investing directly||APAC Capital raised|Investor Type and Vehicle Type|q10||326
q94_3|CURRENCY|(ASIA PACIFIC) Government institutions - Separate accounts investing into indirect vehicles|10_24|APAC_GovernmentInstitutions_SeparateAccountsIndirect|APAC_GI_SepAccIndirect|Government institutions - Separate accounts investing indirectly||APAC Capital raised|Investor Type and Vehicle Type|q10||327
q94_4|CURRENCY|(ASIA PACIFIC) Government institutions - Joint ventures and club deals|10_25|APAC_GovernmentInstitutions_JVs|APAC_GI_JVs|Government institutions - Joint ventures and club deals||APAC Capital raised|Investor Type and Vehicle Type|q10||328
q94_5|CURRENCY|(ASIA PACIFIC) Government institutions - Funds of funds|10_26|APAC_GovernmentInstitutions_FundsOfFunds|APAC_GI_FOF|Government institutions - Funds of funds||APAC Capital raised|Investor Type and Vehicle Type|q10||329
q94_6|CURRENCY|(ASIA PACIFIC) Government institutions - Non-listed debt products|10_27|APAC_GovernmentInstitutions_Debt|APAC_GI_Debt|Government institutions - Non-listed debt products||APAC Capital raised|Investor Type and Vehicle Type|q10||330
q9ROW4_hidden|CURRENCY|(ASIA PACIFIC) Government institutions TOTAL|10_28|APAC_GovernmentInstitutions_VehicleType_Total|APAC_GI_VT_Total|Government institutions - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||331
q95_1|CURRENCY|(ASIA PACIFIC) Charities, foundations, non-profit organisations - Non-listed/ commingled real estate funds/private REITs|10_29|APAC_CharitiesFoundationsNonProfitOrganizations_NonListedFunds|APAC_CF&NPO_NLF|Charities, foundations & non-profit organisations - Non-listed fund||APAC Capital raised|Investor Type and Vehicle Type|q10||332
q95_2|CURRENCY|(ASIA PACIFIC) Charities, foundations, non-profit organisations - Separate accounts investing directly into real estate|10_30|APAC_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsDirect|APAC_CF&NPO_SepAccDirect|Charities, foundations & non-profit organisations - Separate accounts investing directly||APAC Capital raised|Investor Type and Vehicle Type|q10||333
q95_3|CURRENCY|(ASIA PACIFIC) Charities, foundations, non-profit organisations - Separate accounts investing into indirect vehicles|10_31|APAC_CharitiesFoundationsNonProfitOrganizations_SeparateAccountsIndirect|APAC_CF&NPO_SepAccIndirect|Charities, foundations & non-profit organisations - Separate accounts investing indirectly||APAC Capital raised|Investor Type and Vehicle Type|q10||334
q95_4|CURRENCY|(ASIA PACIFIC) Charities, foundations, non-profit organisations - Joint ventures and club deals|10_32|APAC_CharitiesFoundationsNonProfitOrganizations_JVs|APAC_CF&NPO_JVs|Charities, foundations & non-profit organisations - Joint ventures and club deals||APAC Capital raised|Investor Type and Vehicle Type|q10||335
q95_5|CURRENCY|(ASIA PACIFIC) Charities, foundations, non-profit organisations - Funds of funds|10_33|APAC_CharitiesFoundationsNonProfitOrganizations_FundsOfFunds|APAC_CF&NPO_FOF|Charities, foundations & non-profit organisations - Funds of funds||APAC Capital raised|Investor Type and Vehicle Type|q10||336
q95_6|CURRENCY|(ASIA PACIFIC) Charities, foundations, non-profit organisations - Non-listed debt products|10_34|APAC_CharitiesFoundationsNonProfitOrganizations_Debt|APAC_CF&NPO_Debt|Charities, foundations & non-profit organisations - Non-listed debt products||APAC Capital raised|Investor Type and Vehicle Type|q10||337
q9ROW5_hidden|CURRENCY|(ASIA PACIFIC) Charities, foundations, non-profit organisations  TOTAL|10_35|APAC_CharitiesFoundationsNonProfitOrganizations_VehicleType_Total|APAC_CF&NPO_VT_Total|Charities, foundations & non-profit organisations - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||338
q96_1|CURRENCY|(ASIA PACIFIC) Funds of funds - Non-listed/ commingled real estate funds/private REITs|10_36|APAC_FundsOfFunds_NonListedFunds|APAC_FOF_NLF|Funds of funds - Non-listed fund||APAC Capital raised|Investor Type and Vehicle Type|q10||339
q96_2|CURRENCY|(ASIA PACIFIC) Funds of funds - Separate accounts investing directly into real estate|10_37|APAC_FundsOfFunds_SeparateAccountsDirect|APAC_FOF_SepAccDirect|Funds of funds - Separate accounts investing directly||APAC Capital raised|Investor Type and Vehicle Type|q10||340
q96_3|CURRENCY|(ASIA PACIFIC) Funds of funds - Separate accounts investing into indirect vehicles|10_38|APAC_FundsOfFunds_SeparateAccountsIndirect|APAC_FOF_SepAccIndirect|Funds of funds - Separate accounts investing indirectly||APAC Capital raised|Investor Type and Vehicle Type|q10||341
q96_4|CURRENCY|(ASIA PACIFIC) Funds of funds - Joint ventures and club deals|10_39|APAC_FundsOfFunds_JVs|APAC_FOF_JVs|Funds of funds - Joint ventures and club deals||APAC Capital raised|Investor Type and Vehicle Type|q10||342
q96_5|CURRENCY|(ASIA PACIFIC) Funds of funds - Funds of funds|10_40|APAC_FundsOfFunds_FundsOfFunds|APAC_FOF_FOF|Funds of funds - Funds of funds||APAC Capital raised|Investor Type and Vehicle Type|q10||343
q96_6|CURRENCY|(ASIA PACIFIC) Funds of funds - Non-listed debt products|10_41|APAC_FundsOfFunds_Debt|APAC_FOF_Debt|Funds of funds - Non-listed debt products||APAC Capital raised|Investor Type and Vehicle Type|q10||344
q9ROW6_hidden|CURRENCY|(ASIA PACIFIC) Funds of funds TOTAL|10_42|APAC_FundsOfFunds_VehicleType_Total|APAC_FOF_VT_Total|Funds of funds - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||345
q97_1|CURRENCY|(ASIA PACIFIC) High net worth individuals /Family offices - Non-listed/ commingled real estate funds/private REITs|10_43|APAC_HighnetWorthIndividualsFamilyOffices_NonListedFunds|APAC_HNWI/FO_NLF|Hign net worth individuals/Family offices - Non-listed fund||APAC Capital raised|Investor Type and Vehicle Type|q10||346
q97_2|CURRENCY|(ASIA PACIFIC) High net worth individuals /Family offices - Separate accounts investing directly into real estate|10_44|APAC_HighnetWorthIndividualsFamilyOffices_SeparateAccountsDirect|APAC_HNWI/FO_SepAccDirect|Hign net worth individuals/Family offices - Separate accounts investing directly||APAC Capital raised|Investor Type and Vehicle Type|q10||347
q97_3|CURRENCY|(ASIA PACIFIC) High net worth individuals /Family offices - Separate accounts investing into indirect vehicles|10_45|APAC_HighnetWorthIndividualsFamilyOffices_SeparateAccountsIndirect|APAC_HNWI/FO_SepAccIndirect|Hign net worth individuals/Family offices - Separate accounts investing indirectly||APAC Capital raised|Investor Type and Vehicle Type|q10||348
q97_4|CURRENCY|(ASIA PACIFIC) High net worth individuals /Family offices - Joint ventures and club deals|10_46|APAC_HighnetWorthIndividualsFamilyOffices_JVs|APAC_HNWI/FO_JVs|Hign net worth individuals/Family offices - Joint ventures and club deals||APAC Capital raised|Investor Type and Vehicle Type|q10||349
q97_5|CURRENCY|(ASIA PACIFIC) High net worth individuals /Family offices - Funds of funds|10_47|APAC_HighnetWorthIndividualsFamilyOffices_FundsOfFunds|APAC_HNWI/FO_FOF|Hign net worth individuals/Family offices - Funds of funds||APAC Capital raised|Investor Type and Vehicle Type|q10||350
q97_6|CURRENCY|(ASIA PACIFIC) High net worth individuals /Family offices - Non-listed debt products|10_48|APAC_HighnetWorthIndividualsFamilyOffices_Debt|APAC_HNWI/FO_Debt|Hign net worth individuals/Family offices - Non-listed debt products||APAC Capital raised|Investor Type and Vehicle Type|q10||351
q9ROW7_hidden|CURRENCY|(ASIA PACIFIC) High net worth individuals /Family offices TOTAL|10_49|APAC_HighnetWorthIndividualsFamilyOffices_VehicleType_Total|APAC_HNWI/FO_VT_Total|Hign net worth individuals/Family offices - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||352
q9other|TEXT|(ASIA PACIFIC) Other (please specify)|10_50|APAC_OtherInvestorTypetext|APAC_OtherITText|Other investor type||APAC Capital raised|Investor Type and Vehicle Type|q10||353
q98_1|CURRENCY|(ASIA PACIFIC) Other - Non-listed/ commingled real estate funds/private REITs|10_51|APAC_OtherInvestorType_NonListedFunds|APAC_OtherIT_NLF|Other investor type - Non-listed fund||APAC Capital raised|Investor Type and Vehicle Type|q10||354
q98_2|CURRENCY|(ASIA PACIFIC) Other - Separate accounts investing directly into real estate|10_52|APAC_OtherInvestorType_SeparateAccountsDirect|APAC_OtherIT_SepAccDirect|Other investor type - Separate accounts investing directly||APAC Capital raised|Investor Type and Vehicle Type|q10||355
q98_3|CURRENCY|(ASIA PACIFIC) Other - Separate accounts investing into indirect vehicles|10_53|APAC_OtherInvestorType_SeparateAccountsIndirect|APAC_OtherIT_SepAccIndirect|Other investor type - Separate accounts investing indirectly||APAC Capital raised|Investor Type and Vehicle Type|q10||356
q98_4|CURRENCY|(ASIA PACIFIC) Other - Joint ventures and club deals|10_54|APAC_OtherInvestorType_JVs|APAC_OtherIT_JVs|Other investor type - Joint ventures and club deals||APAC Capital raised|Investor Type and Vehicle Type|q10||357
q98_5|CURRENCY|(ASIA PACIFIC) Other - Funds of funds|10_55|APAC_OtherInvestorType_FundsOfFunds|APAC_OtherIT_FOF|Other investor type - Funds of funds||APAC Capital raised|Investor Type and Vehicle Type|q10||358
q98_6|CURRENCY|(ASIA PACIFIC) Other - Non-listed debt products|10_56|APAC_OtherInvestorType_Debt|APAC_OtherIT_Debt|Other investor type - Non-listed debt products||APAC Capital raised|Investor Type and Vehicle Type|q10||359
q9ROW8_hidden|CURRENCY|(ASIA PACIFIC) Other TOTAL|10_57|APAC_OtherInvestorType_VehicleType_Total|APAC_OtherIT_VT_Total|Other investor type - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||360
q9COL1_hidden|CURRENCY|(ASIA PACIFIC) Non-listed/ commingled real estate funds/private REITs TOTAL|10_58|APAC_InvestorType_NonListedFunds_Total|APAC_IT_NLF_Total|Investor type - Non-listed fund total||APAC Capital raised|Investor Type and Vehicle Type|q10||361
q9COL2_hidden|CURRENCY|(ASIA PACIFIC) Separate accounts investing directly into real estate TOTAL|10_59|APAC_InvestorType_SeparateAccountsDirect_Total|APAC_IT_SepAccDirect_Total|Investor type - Separate accounts investing directly total||APAC Capital raised|Investor Type and Vehicle Type|q10||362
q9COL3_hidden|CURRENCY|(ASIA PACIFIC) Separate accounts investing into indirect vehicles TOTAL|10_60|APAC_InvestorType_SeparateAccountsIndirect_Total|APAC_IT_SepAccIndirect_Total|Investor type - Separate accounts investing indirectly total||APAC Capital raised|Investor Type and Vehicle Type|q10||363
q9COL4_hidden|CURRENCY|(ASIA PACIFIC) Joint ventures and club deals TOTAL|10_61|APAC_InvestorType_JVs_Total|APAC_IT_JVs_Total|Investor type - Joint ventures and club deals total||APAC Capital raised|Investor Type and Vehicle Type|q10||364
q9COL5_hidden|CURRENCY|(ASIA PACIFIC) Funds of funds TOTAL|10_62|APAC_InvestorType_FundsOfFunds_Total|APAC_IT_FOF_Total|Investor type - Funds of funds total||APAC Capital raised|Investor Type and Vehicle Type|q10||365
q9COL6_hidden|CURRENCY|(ASIA PACIFIC) Non-listed debt products TOTAL|10_63|APAC_InvestorType_Debt_Total|APAC_IT_Debt_Total|Investor type - Non-listed debt products total||APAC Capital raised|Investor Type and Vehicle Type|q10||366
q9GRANDTotal_hidden|CURRENCY|(ASIA PACIFIC) Total capital  raised in 2015 from Asia Pacific strategy|10_64|APAC_InvestorType_VehicleType_Total|APAC_IT_VT_Total|Investor type - Vehicle type total||APAC Capital raised|Investor Type and Vehicle Type|q10||367
||For your North American* strategy, how much capital did your company raise in 2015?|11|||||||||368
q101_1|CURRENCY|(NORTH AMERICA) Pension funds - Non-listed/ commingled real estate funds/private REITs|11_1|NA_PensionFunds_NonListedFunds|NA_PF_NLF|Pension funds - Non-listed fund||NA Capital raised|Investor Type and Vehicle Type|q11||369
